06808,高鑫零售
06813,凯德商用─Ｓ
06818,中国光大银行
06823,香港电讯-SS
06828,中国威力印刷
06830,华众控股
06837,海通证券
06838,盈利时
06863,辉山乳业
06868,天福
06880,豪特保健
06881,中国银河
06883,新濠博亚娱乐
06888,英达公路再生科技
06889,DYNAMJAPAN
06898,中国铝罐
08002,IGG
08003,世大控股
08005,裕兴科技
08006,中华网
08007,数码香港
08008,新意网集团
08009,华夏能源控股
08010,成报传媒
08011,百田石油
08012,仁恒实业控股
08016,长虹佳华
08017,百龄国际
08018,汇财软件
08019,皓文控股
08020,川盟金融
08021,汇隆控股
08022,彩娱集团
08025,亚洲资产
08026,长达科技
08028,天时软件
08029,太阳国际
08030,汇联金融服务
08031,易通讯集团
08032,非凡中国
08033,爱达利网络
08035,滨海投资
08036,晶芯科技控股
08037,朗力福集团
08039,天马娱乐
08041,荟萃国际(控股)
08045,南大苏富特
08046,恒芯中国
08047,中国能效
08048,香港珠宝
08049,吉林长龙药业
08050,云博产业
08051,千里眼控股
08053,比优集团
08055,中国网络教育
08056,鼎丰集团控股
08058,罗欣药业
08060,国联通信
08061,光亚
08063,卓施金网
08066,品创控股
08068,新宇国际
08071,中彩网通控股
08072,罗马集团
08075,寰亚传媒
08076,新利软件
08077,昆仑国际金融
08078,中国３Ｄ数码
08079,无限创意控股
08080,北亚策略
08081,骏科网络讯息
08082,仁智国际集团
08083,中国创新支付
08085,香港生命科学
08086,易宝
08087,中国三三传媒
08088,高诚资本
08089,中国铁路货运
08090,中国融保金融集团
08092,ITEHOLDINGS
08095,北大青鸟环宇
08096,瑞丰石化
08098,昌利控股
08100,联梦活力世界
08101,家梦控股
08102,上海复旦
08103,泰盛国际控股
08106,浙大兰德
08108,名家国际
08109,科瑞控股
08111,中科光电
08112,FOCUSMEDIA
08115,上海青浦消防
08116,中国幸福投资
08117,中国基础资源
08119,即时科研
08120,东麟农业
08122,先健科技
08123,首华财经网络
08126,G.A.控股
08128,中国地能
08129,中国生物资源
08130,智城控股
08131,辰罡科技
08132,钲皓控股
08137,洪桥集团
08138,同仁堂国药
08143,华夏医疗
08145,电讯首科
08146,马仕达国际
08148,奥栢中国
08150,无缝绿色
08153,科地农业
08155,南华置地
08156,众彩股份
08158,中国生物医学
08159,辉煌科技
08160,朸浚国际
08161,华彩控股
08163,万德资源
08165,华普智通
08166,中国农业生态
08167,中国新电信
08168,英裘控股
08169,环康集团
08171,中国趋势
08172,中国传媒影视
08173,寰亚矿业
08175,中国数码版权
08176,EDSWELLNESS
08178,中国信息科技
08179,喜尚控股
08180,新锐医药
08181,港深联合
08185,御药堂
08186,神州东盟资源
08189,泰达生物
08190,康佰控股
08192,环球能源资源
08193,汉华专业服务
08197,东北虎药业
08198,新濠环彩
08200,修身堂
08202,汇创控股
08203,凯顺能源
08205,交大慧谷
08206,神通电信服务
08207,中国信贷
08208,常茂生物化学工程
08210,龙杰智能卡
08211,浙江永隆实业
08212,誉满国际控股
08213,惟膳
08215,FIRSTCREDIT
08217,长安民生物流
08218,毅高国际控股
08219,品牌中国
08220,比高集团
08225,万全科技药业
08226,中昱科技
08227,海天天线
08228,国艺控股
08229,东大照明
08232,中国优通
08233,中国基建港口
08235,赛迪顾问
08236,宝德科技集团
08239,明基控股
08240,中国城市轨道科技
08242,宏创高科
08243,大贺传媒
08246,名轩控股
08247,中生北控生物科技
08249,宁波万豪
08250,中国天然投资
08253,天元铝业
08255,神州数字
08256,金利通
08258,西北实业
08260,施伯乐策略控股
08261,海天水电
08265,宏峰太平洋
08266,流动电讯
08269,富誉控股
08270,中国联盛
08271,环球数码创意
08272,华人饮食集团
08273,浙江展望
08276,华章科技
08279,亚博科技控股
08286,长城微光
08291,西南环保
08292,慧聪网
08295,卓亚资本
08296,中国生命集团
08298,安捷利实业
08299,大唐潼金
08301,明华科技
08306,中国有色金属
08309,时尚环球
08310,伽玛物流集团
08311,圆美光电
08312,金满堂控股
08317,财华社集团
08320,思城控股
08321,中国汽车内饰
08325,奥思知集团控股
08326,JCGROUPHLD
08329,海王英特龙
08337,直通电讯
08340,域高金融
08348,滨海泰达物流
08351,俊文宝石
08356,中国新华电视
