Name,52周最高,52周最低,总市值,每股净资产,市盈率,总股本,每股收益,市净率,30日均量,流通股本,股息率,市销率
sz002415,42.14,15.38,807.46亿,2.91,26.33/22.43,40.17亿,0.38,6.90,1846.83万,31.45亿,1.25%,6.25
sz002416,29.08,6.13,162.45亿,4.38,21.53/29.34,9.99亿,0.06,3.71,764.85万,9.60亿,0.91%,0.38
sz002417,10.57,5.61,28.35亿,2.58,-/-,2.70亿,-0.18,4.07,683.64万,2.09亿,-,4.41
sz002418,12.50,5.58,28.42亿,4.99,193.64/-,2.29亿,-0.06,2.49,518.42万,1.63亿,0.41%,1.69
sz002419,14.87,7.49,92.05亿,5.34,14.96/15.42,8.07亿,0.35,2.14,377.26万,8.00亿,3.14%,0.56
sz002420,7.98,4.83,26.55亿,3.85,-/-,4.01亿,-0.03,1.72,449.21万,3.78亿,0.31%,0.85
sz002421,33.35,14.97,65.04亿,3.76,79.03/74.30,2.09亿,0.15,8.28,177.48万,2.04亿,0.31%,6.20
sz002422,67.92,24.80,211.39亿,14.16,19.58/19.54,7.20亿,1.12,2.07,580.28万,3.53亿,0.85%,2.79
sz002423,13.87,7.35,64.57亿,3.82,2788.86/265.96,4.66亿,-0.02,3.63,1480.12万,4.66亿,0.04%,4.36
sz002424,36.20,13.60,160.88亿,4.56,59.67/56.69,4.70亿,0.28,7.50,390.59万,2.07亿,0.58%,11.40
sz002425,13.24,5.52,50.39亿,3.77,198.37/1321.57,3.90亿,0.02,3.43,634.77万,3.79亿,0.23%,11.10
sz002426,20.46,6.49,112.75亿,1.48,97.61/75.73,9.86亿,0.10,7.73,1325.36万,3.53亿,0.87%,4.54
sz002427,16.77,4.73,34.49亿,4.31,201.35/55.49,2.38亿,0.19,3.36,512.94万,2.38亿,0.07%,1.42
sz002428,30.41,9.80,92.29亿,2.29,74.96/73.21,6.53亿,0.11,6.18,2011.24万,6.30亿,0.43%,14.88
sz002429,16.78,7.11,132.49亿,2.56,20.84/19.53,16.02亿,0.18,3.23,1113.16万,15.82亿,2.43%,1.81
sz002430,11.93,6.19,62.97亿,4.12,27.18/40.75,8.32亿,0.05,1.84,433.83万,8.08亿,0.67%,1.10
sz002431,26.25,16.03,87.69亿,5.79,21.99/21.07,4.61亿,0.34,3.29,518.68万,2.53亿,0.69%,1.77
sz002433,32.16,8.67,85.55亿,2.79,64.38/55.96,7.21亿,0.11,4.25,1127.53万,5.26亿,0.63%,9.08
sz002434,13.68,5.80,46.27亿,6.16,31.79/25.15,3.40亿,0.33,2.21,351.33万,3.27亿,1.13%,3.24
sz002435,13.29,6.20,20.37亿,4.20,39.49/43.42,1.98亿,0.11,2.45,237.34万,1.79亿,0.97%,1.77
sz002436,29.82,14.53,63.89亿,7.44,55.81/48.09,2.23亿,0.32,3.84,255.24万,1.53亿,0.52%,4.06
sz002437,60.30,22.96,158.70亿,9.16,69.99/47.15,2.80亿,0.72,6.19,173.88万,2.80亿,0.18%,9.88
sz002438,18.20,9.68,37.13亿,4.39,56.34/58.26,2.08亿,0.14,4.06,384.76万,1.27亿,0.28%,7.42
sz002440,35.50,13.26,148.64亿,6.99,17.96/12.00,7.67亿,0.87,2.77,1451.58万,4.53亿,1.81%,2.67
sz002442,6.29,3.61,29.62亿,2.33,151.80/369.68,4.80亿,-0.01,2.65,1340.28万,2.42亿,0.64%,1.19
sz002444,17.16,6.59,119.85亿,3.53,28.03/25.13,10.14亿,0.22,3.34,847.86万,8.75亿,0.89%,4.11
sz002445,17.95,6.00,44.88亿,3.97,89.14/77.11,2.52亿,0.14,4.49,276.48万,2.51亿,0.17%,5.21
sz002446,29.08,8.22,44.03亿,3.88,972.98/585.06,1.70亿,0.05,6.67,171.45万,6997.38万,0.04%,12.15
sz002447,24.60,12.05,81.69亿,4.04,50.26/48.92,4.76亿,0.18,4.25,349.50万,2.20亿,0.34%,14.50
sz002448,31.20,10.66,35.29亿,7.68,21.73/20.52,2.35亿,0.40,1.95,613.75万,1.79亿,1.38%,2.99
sz002450,38.20,18.99,269.99亿,4.41,40.99/32.80,9.51亿,0.48,6.44,1180.74万,9.47亿,0.32%,6.60
sz002452,21.20,7.42,31.86亿,4.31,41.59/40.18,2.60亿,0.18,2.84,727.48万,1.52亿,1.65%,6.83
sz002453,13.86,5.19,47.13亿,2.07,100.23/98.21,5.71亿,0.05,3.99,1683.01万,5.36亿,0.62%,4.12
sz002454,16.99,8.26,61.89亿,5.38,25.84/23.38,4.06亿,0.35,2.84,550.71万,2.41亿,1.99%,2.54
sz002455,15.45,6.63,25.20亿,3.31,62.94/58.76,2.37亿,0.11,3.21,580.77万,1.33亿,1.96%,0.88
sz002456,83.99,20.05,264.66亿,3.39,46.32/39.76,10.31亿,0.34,7.57,2277.73万,7.21亿,0.72%,1.87
sz002457,11.66,6.52,31.49亿,5.12,27.76/27.69,3.35亿,0.12,1.83,880.87万,2.59亿,0.54%,2.54
sz002458,14.96,7.03,36.39亿,2.18,-/-,2.85亿,-0.23,5.87,285.98万,1.42亿,-,6.61
sz002459,13.08,5.10,28.32亿,2.05,-/-,2.22亿,-0.21,6.22,217.32万,1.91亿,-,5.72
sz002460,37.88,17.39,74.29亿,3.89,100.23/94.80,3.57亿,0.22,5.36,746.50万,2.00亿,0.71%,9.90
sz002461,16.93,7.35,100.05亿,4.84,242.62/225.02,6.80亿,0.04,3.04,420.60万,6.80亿,0.10%,2.83
sz002463,5.62,2.92,66.80亿,1.95,37.11/95.55,16.74亿,0.01,2.05,2001.85万,16.73亿,2.53%,2.10
sz002464,18.63,12.00,26.00亿,6.15,69.16/92.79,1.46亿,0.06,2.91,182.62万,1.35亿,0.63%,4.86
sz002465,39.65,12.54,170.58亿,4.64,52.29/49.54,9.98亿,0.13,3.68,2208.74万,9.04亿,0.58%,7.86
sz002466,63.15,26.80,151.19亿,12.21,-/-,2.59亿,0.08,4.78,78.55万,5328.30万,0.17%,26.31
sz002467,30.59,10.65,64.85亿,2.72,47.06/44.84,4.82亿,0.15,4.94,1461.01万,3.95亿,3.00%,8.99
sz002468,11.15,5.69,34.11亿,2.20,381.87/220.99,3.32亿,0.03,4.68,558.89万,3.32亿,0.10%,2.03
sz002469,24.68,9.58,42.71亿,3.04,35.12/36.91,3.31亿,0.19,4.24,523.81万,2.50亿,0.78%,7.77
sz002470,24.95,13.40,151.55亿,6.37,22.83/19.76,7.00亿,0.68,3.40,269.22万,5.93亿,0.71%,1.19
sz002471,15.44,5.51,49.71亿,3.15,30.12/33.08,5.07亿,0.12,3.11,1161.75万,4.80亿,1.02%,1.02
sz002472,11.87,6.07,33.43亿,5.23,49.68/41.94,2.88亿,0.18,2.22,335.68万,1.73亿,0.87%,2.91
sz002473,29.98,7.02,41.65亿,2.48,1608.95/-,1.60亿,-0.02,10.51,144.76万,1.60亿,0.68%,26.26
sz002474,16.04,6.00,57.80亿,2.20,91.99/118.00,6.22亿,0.06,4.22,2727.30万,3.96亿,0.54%,10.09
sz002475,45.76,19.72,260.14亿,3.25,76.56/56.77,7.66亿,0.31,10.45,398.92万,7.66亿,0.21%,4.28
sz002476,14.35,5.65,57.96亿,1.65,123.49/120.47,6.12亿,0.05,5.74,2068.39万,6.02亿,0.32%,8.82
sz002477,18.49,8.31,104.99亿,2.89,138.83/-,9.39亿,-0.16,3.87,1257.13万,4.76亿,0.27%,6.22
sz002478,11.48,7.94,44.33亿,6.80,19.53/18.70,4.00亿,0.28,1.63,395.05万,2.62亿,1.81%,1.07
sz002480,18.90,6.03,61.25亿,2.91,625.93/611.25,6.45亿,0.02,3.26,931.82万,5.54亿,-,4.36
sz002481,23.60,9.09,61.39亿,2.41,54.30/41.48,4.32亿,0.14,5.90,353.28万,3.75亿,0.31%,5.99
sz002482,26.85,11.60,78.09亿,7.43,14.93/14.70,5.17亿,0.40,2.03,722.13万,4.38亿,1.03%,0.81
sz002483,14.29,6.55,42.12亿,5.97,41.75/51.90,3.60亿,0.17,1.96,485.33万,2.93亿,1.02%,1.84
sz002484,31.31,11.74,61.10亿,4.53,47.30/42.06,3.33亿,0.23,4.05,390.91万,3.05亿,1.10%,5.20
sz002485,9.60,5.46,30.30亿,6.21,42.45/-,3.20亿,-0.06,1.53,751.34万,3.20亿,0.45%,2.56
sz002487,11.38,4.34,30.82亿,4.25,84.51/68.95,3.60亿,0.07,2.01,584.83万,3.60亿,0.12%,11.90
sz002488,17.45,6.44,29.52亿,5.22,65.51/60.09,1.80亿,0.21,3.14,269.41万,8706.50万,0.60%,2.50
sz002489,14.30,8.11,61.78亿,6.33,23.59/44.50,4.78亿,0.33,2.04,366.80万,3.88亿,3.94%,2.12
sz002490,12.75,6.33,76.27亿,3.36,-/-,7.98亿,0.01,2.84,1058.18万,2.65亿,0.53%,3.06
sz002491,20.14,10.47,71.19亿,5.34,32.58/32.25,3.58亿,0.29,3.73,326.43万,3.30亿,1.01%,2.41
sz002492,20.49,7.83,27.72亿,3.62,56.95/62.65,2.40亿,0.10,3.19,398.37万,2.36亿,0.26%,15.46
sz002493,12.62,7.26,134.00亿,6.17,58.22/115.40,11.12亿,-0.05,1.95,456.02万,10.19亿,0.83%,0.41
sz002494,19.43,11.32,24.41亿,7.71,28.98/27.48,1.74亿,0.27,1.82,287.17万,9726.17万,0.71%,3.38
sz002495,10.10,4.55,27.09亿,3.80,77.22/75.59,2.81亿,0.10,2.53,341.51万,1.49亿,0.94%,8.68
sz002496,23.18,10.63,46.51亿,6.12,28.51/23.88,3.19亿,0.34,2.39,406.50万,1.85亿,0.93%,2.14
sz002498,11.80,5.00,90.36亿,3.81,20.83/19.92,10.73亿,0.10,2.21,443.82万,10.58亿,1.56%,1.90
sz002499,37.62,14.66,32.60亿,4.91,243.36/256.82,1.35亿,0.04,4.91,410.10万,8687.84万,0.17%,7.47
sz002500,8.69,5.51,188.15亿,2.74,72.76/46.69,25.19亿,0.10,2.73,2770.33万,24.00亿,1.02%,11.77
sz002501,24.44,10.80,71.23亿,6.94,24.57/20.29,4.68亿,0.45,2.19,927.27万,3.36亿,0.86%,3.90
sz002502,34.11,7.13,46.13亿,3.18,144.45/146.85,2.82亿,0.05,5.16,945.09万,1.58亿,0.60%,10.22
sz002503,26.20,7.73,60.08亿,4.08,21.91/27.48,5.18亿,0.14,2.84,724.35万,3.15亿,1.33%,4.00
sz002504,14.89,6.88,20.71亿,4.57,-/-,1.39亿,-0.14,3.26,340.22万,9935.99万,0.15%,7.61
sz002505,19.57,6.06,198.68亿,4.40,6958.74/2738.33,13.12亿,0.01,3.44,1156.34万,2.53亿,-,21.11
sz002507,42.43,20.61,50.68亿,5.43,36.03/33.25,2.02亿,0.43,4.63,111.84万,1.01亿,0.79%,5.68
sz002508,42.79,23.10,99.71亿,6.64,25.86/21.74,3.20亿,0.68,4.69,151.07万,3.13亿,1.66%,3.11
sz002510,16.58,7.05,42.63亿,3.82,34.79/27.83,4.12亿,0.17,2.71,1315.91万,3.08亿,1.74%,3.30
sz002511,23.98,7.71,36.83亿,5.72,31.77/52.19,4.06亿,0.09,1.59,549.48万,4.05亿,1.65%,1.48
sz002512,17.56,9.65,59.48亿,4.10,67.82/71.40,3.54亿,0.05,4.09,433.90万,1.61亿,-,10.20
sz002513,12.14,7.52,23.98亿,5.56,113.62/-,2.13亿,0.01,2.03,294.35万,2.13亿,0.18%,1.80
sz002514,26.19,9.31,30.53亿,2.39,150.22/138.94,2.18亿,0.05,5.87,779.95万,2.18亿,1.43%,8.49
sz002515,22.62,10.91,31.62亿,6.04,139.95/134.64,1.43亿,0.15,3.65,127.89万,8935.79万,0.24%,14.38
sz002516,18.70,6.68,45.90亿,7.20,32.18/28.54,2.50亿,0.34,2.55,481.39万,1.13亿,1.10%,2.80
sz002518,39.50,8.80,62.54亿,4.90,49.36/43.32,2.97亿,0.21,4.29,658.34万,2.76亿,0.47%,4.78
sz002519,26.35,8.23,52.35亿,5.63,46.80/47.74,2.15亿,0.22,4.33,293.34万,9398.73万,2.06%,4.32
sz002520,27.19,7.37,54.86亿,3.00,667.16/279.33,2.16亿,0.13,8.48,374.59万,9891.23万,3.33%,16.74
sz002521,16.46,6.40,43.22亿,5.53,22.88/19.00,4.20亿,0.30,1.86,930.35万,3.11亿,1.96%,1.82
sz002522,19.55,6.53,46.24亿,2.99,63.14/76.69,4.42亿,0.06,3.50,652.32万,2.23亿,2.89%,8.81
sz002524,14.50,5.70,35.28亿,1.67,2276.80/-,5.03亿,-0.03,4.20,1981.15万,4.91亿,0.36%,5.98
sz002526,9.45,4.52,48.54亿,3.67,105.93/123.13,5.34亿,0.03,2.48,3469.26万,4.08亿,0.43%,3.14
sz002527,23.77,10.03,75.85亿,3.86,45.67/41.59,3.93亿,0.22,5.00,534.27万,1.68亿,0.79%,7.22
sz002529,17.52,10.06,21.63亿,6.12,247.01/-,1.60亿,-0.08,2.21,386.71万,1.56亿,0.23%,10.16
sz002530,8.77,4.81,23.07亿,2.42,53.60/85.48,2.68亿,0.04,3.56,358.94万,2.68亿,0.58%,5.94
sz002531,22.59,7.04,56.75亿,4.70,32.90/32.53,4.12亿,0.25,2.93,576.92万,4.11亿,1.07%,4.52
sz002532,30.62,8.93,38.30亿,3.26,31.61/36.27,3.20亿,0.15,3.67,859.13万,2.26亿,0.82%,3.46
sz002533,8.46,3.90,31.61亿,3.29,27.83/28.06,5.54亿,0.07,1.73,956.29万,4.88亿,2.16%,0.97
sz002534,18.02,10.78,58.36亿,6.55,83.85/458.02,4.01亿,0.16,2.22,204.96万,3.92亿,1.06%,1.13
sz002535,12.79,4.90,59.73亿,4.10,29.98/37.63,5.34亿,0.14,2.73,2908.23万,2.57亿,0.87%,2.98
sz002536,25.50,12.78,24.29亿,12.22,95.98/79.94,9600.00万,0.28,2.07,185.99万,8661.30万,0.80%,1.64
sz002537,18.07,10.10,25.87亿,9.28,43.82/52.40,1.51亿,0.18,1.84,145.67万,1.50亿,0.59%,0.90
sz002538,13.40,8.19,33.68亿,5.72,30.18/32.37,2.96亿,0.24,1.99,373.97万,2.84亿,0.87%,1.43
sz002539,15.19,6.97,49.19亿,6.87,46.11/43.05,3.31亿,0.18,2.16,311.19万,1.36亿,1.37%,1.16
sz002540,17.00,5.90,64.94亿,5.62,43.96/38.46,4.16亿,0.23,2.78,980.72万,2.52亿,1.30%,2.94
sz002541,14.50,8.21,38.19亿,8.66,23.07/22.92,2.68亿,0.36,1.65,280.56万,1.55亿,0.49%,0.77
sz002542,18.48,7.17,67.94亿,1.67,96.09/89.27,5.19亿,0.09,7.85,1070.68万,1.38亿,0.76%,12.31
sz002543,22.94,7.71,49.24亿,5.92,19.88/18.37,4.40亿,0.38,1.89,370.62万,3.19亿,1.34%,1.26
sz002544,20.32,7.46,79.63亿,2.08,82.11/85.00,5.16亿,0.06,7.42,1149.19万,5.07亿,0.42%,4.69
sz002545,18.50,11.51,40.89亿,10.86,24.22/36.62,2.60亿,0.11,1.45,178.94万,1.14亿,0.64%,3.14
sz002546,19.20,10.66,35.53亿,4.87,23.96/22.69,2.52亿,0.25,2.90,688.69万,2.31亿,2.88%,6.19
sz002547,14.85,9.30,38.20亿,2.96,121.43/58.92,2.84亿,0.18,4.55,366.27万,1.75亿,0.74%,2.32
sz002548,22.15,8.65,30.50亿,5.72,72.40/54.90,1.41亿,0.21,3.78,396.24万,1.41亿,0.91%,1.50
sz002549,26.35,8.87,66.14亿,2.03,112.43/108.14,4.05亿,0.07,8.03,331.38万,1.38亿,0.73%,24.69
sz002550,44.70,15.10,79.01亿,6.13,42.25/38.51,3.20亿,0.34,4.03,570.78万,2.05亿,2.02%,9.99
sz002552,14.77,6.25,34.17亿,2.67,281.36/307.77,3.00亿,0.02,4.26,1078.88万,1.68亿,0.45%,12.86
sz002553,32.09,9.90,23.56亿,3.41,49.92/39.90,1.74亿,0.20,3.97,420.91万,1.09亿,3.33%,8.20
sz002554,19.74,10.00,60.55亿,2.95,58.80/52.35,4.56亿,0.12,4.51,943.48万,1.94亿,0.37%,5.30
sz002555,52.50,9.31,58.40亿,5.32,1586.38/2010.65,1.34亿,0.02,8.19,115.91万,7767.48万,0.46%,24.04
sz002556,14.34,5.00,58.22亿,4.15,64.49/61.13,4.78亿,0.12,2.93,2517.56万,4.60亿,0.86%,0.61
sz002557,25.23,15.12,61.62亿,7.53,24.15/22.93,3.38亿,0.33,2.42,227.73万,3.38亿,2.73%,1.99
sz002558,31.28,21.39,18.24亿,9.20,361.37/340.51,6545.00万,0.02,3.03,64.77万,3244.40万,0.36%,4.02
sz002559,21.97,7.38,35.24亿,7.09,43.08/40.22,1.76亿,0.30,2.82,518.27万,1.35亿,1.26%,3.83
sz002560,22.60,10.60,25.98亿,9.92,43.67/47.57,1.40亿,0.13,1.87,121.19万,5430.45万,1.12%,3.54
sz002561,13.15,6.90,47.02亿,4.16,19.23/19.04,4.16亿,0.30,2.72,410.93万,3.80亿,3.21%,2.27
sz002562,14.20,7.09,28.89亿,3.74,156.79/88.80,2.13亿,0.06,3.62,272.96万,7388.55万,-,3.80
sz002563,33.80,18.80,207.70亿,11.57,23.03/21.60,6.70亿,0.51,2.68,81.81万,7000.00万,3.23%,2.77
sz002564,16.35,6.24,76.41亿,3.87,60.89/68.61,7.40亿,0.06,2.67,557.14万,3.67亿,0.38%,3.30
sz002565,26.97,7.51,64.73亿,2.78,28.23/25.93,6.97亿,0.16,3.34,1683.81万,3.66亿,1.39%,2.94
sz002566,27.20,12.99,53.78亿,5.09,61.59/60.90,3.31亿,0.15,3.20,412.19万,2.04亿,0.62%,7.95
sz002567,14.71,6.65,34.38亿,4.11,27.03/31.51,4.21亿,0.05,1.99,664.94万,4.20亿,1.11%,0.40
sz002569,22.00,7.52,29.30亿,4.12,483.07/-,1.40亿,-0.24,5.08,200.45万,1.38亿,0.50%,4.78
sz002570,45.40,12.65,177.71亿,3.53,24.65/40.15,10.23亿,0.11,4.93,1.82万,10.19亿,4.11%,3.05
sz002571,18.89,9.39,51.38亿,4.10,64.14/106.95,3.92亿,0.09,3.20,1455.83万,2.05亿,0.92%,5.13
sz002572,36.32,12.06,82.73亿,3.95,33.79/31.12,4.41亿,0.22,4.75,170.21万,2.51亿,1.33%,4.44
sz002573,33.22,13.20,116.10亿,4.29,64.49/50.41,5.33亿,0.25,5.08,1096.80万,5.32亿,0.69%,11.06
sz002574,29.16,10.44,61.72亿,5.67,73.97/30.70,5.28亿,0.62,2.06,1053.61万,5.28亿,0.85%,0.80
sz002575,18.55,5.28,40.11亿,3.38,163.92/244.85,2.68亿,0.06,4.44,602.70万,2.64亿,0.34%,8.93
sz002576,14.91,5.18,23.39亿,5.23,229.85/203.48,1.65亿,0.04,2.71,511.87万,1.14亿,0.21%,2.24
sz002577,32.69,8.65,77.08亿,5.06,103.63/115.16,2.83亿,0.22,5.38,334.99万,2.83亿,0.40%,15.84
sz002578,13.29,8.51,22.35亿,5.65,48.48/55.09,1.72亿,0.10,2.30,566.18万,8903.00万,-,1.85
sz002579,21.97,4.04,46.05亿,2.61,389.41/371.52,2.34亿,0.02,7.56,951.38万,2.34亿,0.10%,10.08
sz002580,19.21,11.88,20.09亿,7.58,109.28/130.63,1.08亿,0.14,2.45,348.02万,8227.10万,0.55%,1.77
sz002581,41.41,9.37,57.60亿,5.11,65.43/61.82,1.41亿,0.36,8.01,196.21万,1.13亿,1.27%,16.25
sz002582,28.40,12.11,30.29亿,9.39,29.69/30.94,1.48亿,0.26,2.19,254.26万,9248.88万,0.50%,2.99
sz002583,32.28,15.70,84.79亿,6.82,62.77/128.82,2.78亿,-0.22,4.47,403.67万,1.48亿,0.27%,4.65
sz002584,18.90,7.26,34.76亿,5.34,71.51/56.94,2.00亿,0.21,3.26,254.40万,9073.21万,0.14%,1.56
sz002585,15.49,7.21,82.99亿,6.74,92.17/74.50,5.52亿,0.15,2.23,316.32万,2.80亿,0.17%,3.26
sz002586,19.96,9.38,48.53亿,4.07,50.35/45.11,3.64亿,0.09,3.27,500.55万,2.81亿,1.15%,2.64
sz002587,27.44,12.02,33.37亿,2.63,69.33/60.21,2.21亿,0.18,5.75,547.57万,1.40亿,1.34%,10.48
sz002588,43.30,19.60,73.32亿,9.87,18.46/16.47,2.86亿,0.92,2.60,314.68万,1.65亿,2.00%,1.39
sz002589,58.49,26.80,75.94亿,7.85,52.90/46.95,2.18亿,0.73,4.44,129.98万,1.15亿,0.43%,1.03
sz002590,17.58,8.50,27.41亿,3.40,76.90/45.22,2.06亿,0.18,3.91,473.70万,1.80亿,0.46%,2.02
sz002591,17.27,6.81,22.98亿,2.93,72.55/107.83,2.62亿,0.08,3.00,576.94万,1.49亿,0.91%,7.75
sz002592,17.66,7.44,26.60亿,4.03,119.96/27.89,1.77亿,0.29,3.73,221.70万,6002.87万,2.00%,16.44
sz002593,11.67,6.04,24.66亿,5.65,69.43/77.84,2.12亿,0.09,2.06,353.36万,1.31亿,0.52%,1.96
sz002594,59.29,19.96,1328.62亿,10.23,240.23/272.92,24.76亿,0.15,5.24,480.60万,6.93亿,0.09%,2.50
sz002595,51.36,24.00,115.96亿,5.73,36.65/29.59,4.00亿,1.15,5.06,194.65万,2.25亿,2.25%,7.61
sz002596,20.38,8.33,23.18亿,4.21,59.72/98.04,2.15亿,0.05,2.56,9749.00,1.58亿,0.30%,1.92
sz002598,10.17,5.48,28.36亿,2.42,34.84/34.20,3.12亿,0.12,3.76,821.99万,2.64亿,2.25%,4.81
sz002599,18.86,7.26,21.63亿,4.47,113.24/132.59,1.32亿,0.08,3.67,238.97万,8756.25万,0.18%,3.79
sz002600,12.79,8.17,39.57亿,3.89,229.86/3217.44,3.18亿,-0.03,3.20,1419.57万,1.82亿,0.81%,2.44
sz002601,24.88,14.91,42.26亿,11.35,179.25/125.75,1.91亿,0.06,1.95,395.67万,1.64亿,0.23%,2.09
sz002602,29.70,6.05,112.72亿,3.29,138.89/127.76,5.14亿,0.20,6.66,300.40万,1.26亿,0.46%,8.08
sz002603,39.64,20.87,181.88亿,7.81,74.45/61.92,5.63亿,0.36,4.13,398.63万,4.14亿,0.31%,6.36
sz002604,22.00,11.81,45.17亿,5.82,62.44/43.80,3.15亿,0.28,2.47,551.99万,2.58亿,0.34%,5.41
sz002605,38.79,11.10,62.79亿,4.77,53.68/50.71,1.87亿,0.34,7.04,385.40万,1.27亿,0.31%,8.42
sz002606,18.54,11.14,28.80亿,3.56,94.29/88.00,2.00亿,0.04,4.04,584.85万,1.21亿,0.72%,4.51
sz002607,10.55,5.54,26.28亿,3.21,55.54/102.18,2.75亿,0.08,2.98,1956.36万,1.87亿,0.55%,0.47
sz002608,23.49,8.91,47.57亿,5.76,38.50/51.34,3.75亿,0.11,2.20,1349.50万,3.29亿,0.77%,1.18
sz002609,25.23,7.44,59.78亿,2.52,82.73/78.00,2.94亿,0.09,8.05,674.47万,1.37亿,0.20%,12.05
sz002610,21.35,5.07,60.54亿,4.24,716.20/150.67,3.00亿,0.12,4.76,1014.50万,2.98亿,-,2.80
sz002611,17.05,6.43,49.24亿,2.32,87.73/66.22,3.63亿,0.14,5.85,744.67万,1.97亿,0.76%,7.14
sz002613,9.38,4.18,42.73亿,3.04,97.54/137.94,4.81亿,0.02,2.92,966.98万,2.18亿,0.56%,4.97
sz002614,31.97,9.70,64.62亿,5.84,61.93/49.37,3.60亿,0.15,3.07,201.57万,1.61亿,0.56%,2.54
sz002615,26.00,11.40,22.67亿,6.76,38.77/33.15,9120.00万,0.45,3.68,218.21万,3323.58万,1.28%,3.59
sz002616,23.89,12.27,28.62亿,7.27,71.84/77.56,1.49亿,0.11,2.64,135.98万,3811.00万,0.32%,2.31
sz002618,45.88,13.01,69.04亿,8.39,131.71/115.43,1.83亿,0.15,4.50,143.79万,6528.40万,0.08%,20.97
sz002619,30.26,9.05,28.42亿,4.61,96.50/120.28,1.22亿,0.08,5.07,253.65万,5781.00万,2.54%,5.90
sz002620,20.68,12.72,20.22亿,8.34,29.60/31.91,1.20亿,0.27,2.02,155.83万,5315.77万,0.60%,1.51
sz002621,16.29,9.10,28.85亿,4.72,58.22/58.25,2.25亿,0.15,2.72,306.21万,5625.00万,0.31%,17.61
sz002622,16.66,8.58,23.84亿,7.91,61.63/71.26,1.50亿,0.10,2.01,216.89万,4228.00万,0.17%,14.20
sz002623,23.50,13.85,37.07亿,13.04,60.18/64.14,1.60亿,0.12,1.78,227.52万,7600.00万,0.17%,4.38
sz002624,15.71,5.31,31.42亿,2.41,188.13/-,2.00亿,-0.08,6.53,4.66万,7850.00万,0.35%,6.04
sz002625,13.42,7.20,19.89亿,2.62,63.60/61.36,1.77亿,0.12,4.28,516.03万,6308.55万,0.53%,6.30
sz002626,39.58,9.90,74.28亿,4.62,72.73/44.31,2.88亿,0.35,5.59,302.87万,1.86亿,2.00%,9.48
sz002627,15.06,8.52,19.46亿,6.50,32.32/34.43,1.34亿,0.23,2.24,229.37万,6974.47万,1.36%,1.53
sz002628,10.97,4.10,35.62亿,3.43,11.31/20.45,7.37亿,0.04,1.41,1710.62万,4.67亿,1.88%,1.42
sz002629,19.15,8.31,31.03亿,2.72,93.59/640.99,2.75亿,-0.04,4.16,1604.21万,1.93亿,0.27%,5.46
sz002630,33.73,15.35,80.07亿,7.27,60.93/50.69,3.69亿,0.26,2.98,394.57万,2.08亿,0.46%,2.46
sz002631,20.45,7.33,42.18亿,4.16,45.88/37.97,3.24亿,0.19,3.12,545.36万,1.40亿,0.81%,6.30
sz002632,17.04,8.53,23.31亿,6.51,126.86/113.97,1.39亿,0.10,2.58,232.61万,5040.75万,0.30%,5.27
sz002633,28.20,5.40,36.42亿,3.54,-/-,1.50亿,-0.04,6.86,410.46万,6247.50万,-,12.66
sz002634,20.50,8.46,20.40亿,4.91,70.32/62.00,1.00亿,0.18,4.15,156.94万,3799.88万,1.02%,4.99
sz002635,90.93,27.82,66.18亿,6.83,46.43/52.02,1.81亿,0.34,5.35,280.05万,6225.74万,0.58%,11.13
sz002636,13.35,6.13,35.31亿,4.73,117.44/87.27,2.80亿,0.11,2.67,552.20万,8909.57万,0.48%,1.48
sz002637,17.78,8.10,26.99亿,6.49,47.48/29.91,1.60亿,0.20,2.60,333.17万,9650.91万,0.61%,1.07
sz002638,17.87,9.36,66.65亿,6.06,64.09/62.73,3.75亿,0.15,2.94,527.25万,2.46亿,0.41%,5.55
sz002639,19.58,10.00,30.94亿,7.19,71.59/148.90,1.60亿,0.02,2.69,257.87万,9302.80万,0.39%,7.54
sz002640,52.48,11.10,60.04亿,5.25,190.67/269.99,1.33亿,0.09,8.58,1007.62万,3334.00万,0.10%,13.17
sz002641,23.73,7.73,43.20亿,4.82,17.78/19.59,4.32亿,0.22,2.07,442.73万,1.08亿,1.30%,1.42
sz002642,29.43,10.31,107.44亿,4.49,93.34/90.72,3.67亿,0.13,6.53,451.61万,8346.67万,0.13%,7.64
sz002643,28.65,9.99,36.99亿,4.78,29.85/37.70,2.76亿,0.13,2.81,424.89万,1.86亿,1.36%,3.98
sz002644,39.37,13.98,37.32亿,4.03,121.98/113.42,1.78亿,0.09,5.21,321.00万,4774.00万,0.15%,10.47
sz002645,19.79,11.08,23.95亿,4.40,66.49/102.75,1.56亿,0.06,3.49,377.73万,4286.88万,0.52%,5.85
sz002646,24.13,14.62,80.46亿,4.62,21.55/24.21,4.50亿,0.39,3.87,564.50万,1.58亿,1.71%,5.92
sz002648,36.30,11.90,128.16亿,4.62,25.63/25.53,8.00亿,0.23,3.46,924.63万,2.00亿,2.18%,3.51
sz002649,37.88,18.70,61.76亿,8.60,48.28/43.91,1.68亿,0.44,4.28,201.84万,6331.19万,0.63%,4.38
sz002650,22.85,8.28,51.93亿,3.67,32.08/31.44,4.61亿,0.18,3.07,827.02万,2.24亿,5.33%,3.10
